snapshot,bids_price,asks_price,timestamps,simple_mid_price,mid_price,spread,imbalance
1387,76691.42,76691.43,20:00:52,76691.42499999999,76691.42047063967,0.00999999999476131,-0.7620707014995083
1388,76690.0,76690.01,20:00:57,76690.005,76690.00001044814,0.00999999999476131,-0.651327390805775
1389,76671.04,76671.05,20:01:02,76671.045,76671.04019242451,0.010000000009313226,-0.6617030525502322
1390,76650.06,76650.07,20:01:07,76650.065,76650.06033865508,0.010000000009313226,-0.5433979384544447
1391,76672.4,76672.41,20:01:13,76672.405,76672.40588005268,0.010000000009313226,0.2198310605282172
1392,76672.4,76672.41,20:01:17,76672.405,76672.4056711594,0.010000000009313226,0.29895281714560457
1393,76672.4,76672.41,20:01:22,76672.405,76672.40450049948,0.010000000009313226,0.18904064680407695
1394,76672.4,76672.41,20:01:27,76672.405,76672.40472302916,0.010000000009313226,0.04942332434134972
1395,76672.4,76672.41,20:01:33,76672.405,76672.40615534216,0.010000000009313226,0.06564565204587058
1396,76683.6,76683.61,20:01:37,76683.60500000001,76683.60822713381,0.00999999999476131,0.2091600908347452
1397,76683.6,76683.61,20:01:42,76683.60500000001,76683.60917629088,0.00999999999476131,0.38925161754365456
1398,76683.6,76683.61,20:01:47,76683.60500000001,76683.60998449662,0.00999999999476131,0.6390988053558543
1399,76690.55,76690.56,20:01:52,76690.555,76690.55937489898,0.00999999999476131,0.4771226853847444
1400,76690.55,76690.56,20:01:57,76690.555,76690.55649090558,0.00999999999476131,0.2465830984372051
1401,76706.0,76706.01,20:02:02,76706.005,76706.00046767748,0.00999999999476131,-0.42560415633368265
1402,76706.0,76706.01,20:02:07,76706.005,76706.00151956345,0.00999999999476131,-0.3322771763806687
1403,76706.0,76706.01,20:02:13,76706.005,76706.00060179921,0.00999999999476131,-0.3242920762752494
1404,76706.0,76706.01,20:02:17,76706.005,76706.00250265945,0.00999999999476131,-0.2277302589459589
1405,76706.0,76706.01,20:02:22,76706.005,76706.00730418302,0.00999999999476131,0.06041387351030173
1406,76706.0,76706.01,20:02:27,76706.005,76706.00841559195,0.00999999999476131,0.5334342897422432
1407,76725.91,76725.92,20:02:32,76725.91500000001,76725.91995671956,0.00999999999476131,0.616155299303652
1408,76731.99,76732.0,20:02:37,76731.995,76731.99998764221,0.00999999999476131,0.8047248777847207
1409,76734.31,76734.32,20:02:42,76734.315,76734.3188904651,0.010000000009313226,0.6638829431831287
1410,76734.31,76734.32,20:02:47,76734.315,76734.31816873494,0.010000000009313226,0.44342535988380505
1411,76749.36,76749.37,20:02:52,76749.36499999999,76749.36973581846,0.00999999999476131,0.7292380304634545
1412,76749.99,76750.0,20:02:57,76749.995,76749.99956834238,0.00999999999476131,0.6899009321116636
1413,76749.99,76750.0,20:03:02,76749.995,76749.99013683965,0.00999999999476131,-0.22102550724329045
1414,76749.99,76750.0,20:03:07,76749.995,76749.9959041941,0.00999999999476131,0.49428848832791566
1415,76749.99,76750.0,20:03:13,76749.995,76749.99949651434,0.00999999999476131,0.7676199261153426
1416,76755.74,76755.75,20:03:17,76755.745,76755.74970994258,0.00999999999476131,0.6140232114742009
1417,76765.99,76766.0,20:03:23,76765.995,76765.99815997698,0.00999999999476131,0.7227409953052609
1418,76765.99,76766.0,20:03:27,76765.995,76765.99891148816,0.00999999999476131,0.7211259966537005
1419,76765.99,76766.0,20:03:33,76765.995,76765.99581360766,0.00999999999476131,0.058710791040421824
1420,76765.99,76766.0,20:03:38,76765.995,76765.99481294317,0.00999999999476131,0.030362511654217963
1421,76772.1,76772.11,20:03:42,76772.10500000001,76772.109993065,0.00999999999476131,0.8011463021292237
1422,76777.54,76777.55,20:03:48,76777.545,76777.54607958967,0.010000000009313226,0.5844024977504257
1423,76750.0,76750.01,20:03:52,76750.005,76750.00000742325,0.00999999999476131,-0.5436909863893038
1424,76750.0,76750.01,20:03:57,76750.005,76750.0002247215,0.00999999999476131,-0.2772339354205574
1425,76742.32,76742.33,20:04:03,76742.32500000001,76742.32432150257,0.00999999999476131,-0.14377551753463233
1426,76742.32,76742.33,20:04:08,76742.32500000001,76742.32366657064,0.00999999999476131,-0.3506798059085531
1427,76738.69,76738.7,20:04:13,76738.695,76738.69160930532,0.00999999999476131,-0.395427181932585
1428,76738.69,76738.7,20:04:18,76738.695,76738.6924432123,0.00999999999476131,-0.2172396269611982
1429,76725.91,76725.92,20:04:23,76725.91500000001,76725.9128239609,0.00999999999476131,-0.35429273869115874
1430,76725.91,76725.92,20:04:28,76725.91500000001,76725.91516720912,0.00999999999476131,-0.13948203528399356
1431,76725.91,76725.92,20:04:32,76725.91500000001,76725.91795223221,0.00999999999476131,0.1173930515680617
1432,76725.91,76725.92,20:04:37,76725.91500000001,76725.9159209541,0.00999999999476131,-0.11727166818987596
1433,76725.91,76725.92,20:04:43,76725.91500000001,76725.9182117555,0.00999999999476131,0.11580435990380387
1434,76725.91,76725.92,20:04:47,76725.91500000001,76725.91827760408,0.00999999999476131,0.16367749563904777
1435,76737.81,76737.82,20:04:52,76737.815,76737.81913081586,0.010000000009313226,0.6753149534745205
1436,76737.81,76737.82,20:04:58,76737.815,76737.81680336398,0.010000000009313226,0.3603449892662878
1437,76738.69,76738.7,20:05:03,76738.695,76738.69849279909,0.00999999999476131,0.5325499801042572
1438,76749.36,76749.37,20:05:08,76749.36499999999,76749.36773968223,0.00999999999476131,0.4907930591285414
1439,76749.36,76749.37,20:05:13,76749.36499999999,76749.36233541374,0.00999999999476131,-0.03335751689251465
1440,76737.75,76737.76,20:05:18,76737.755,76737.75086236144,0.00999999999476131,-0.018340543385725678
1441,76737.75,76737.76,20:05:23,76737.755,76737.75789662151,0.00999999999476131,0.05980585017225319
1442,76737.75,76737.76,20:05:28,76737.755,76737.75633683937,0.00999999999476131,0.04104276305233823
1443,76737.75,76737.76,20:05:33,76737.755,76737.75831715346,0.00999999999476131,0.06206696591277095
1444,76737.75,76737.76,20:05:38,76737.755,76737.75539469828,0.00999999999476131,-0.012375549572102273
1445,76731.66,76731.67,20:05:43,76731.66500000001,76731.66918644652,0.00999999999476131,0.41062721325250606
1446,76731.66,76731.67,20:05:48,76731.66500000001,76731.66954917663,0.00999999999476131,0.25068379206726304
1447,76723.99,76724.0,20:05:53,76723.995,76723.99920877893,0.00999999999476131,0.2438343694227845
1448,76723.99,76724.0,20:05:58,76723.995,76723.9996385707,0.00999999999476131,0.5535139547751
1449,76731.19,76731.2,20:06:03,76731.195,76731.19913116375,0.00999999999476131,0.44201601388489004
1450,76736.22,76736.23,20:06:08,76736.225,76736.22991957734,0.00999999999476131,0.7394734109339453
1451,76738.29,76738.3,20:06:13,76738.295,76738.29976063033,0.010000000009313226,0.833682290546627
1452,76738.84,76738.85,20:06:18,76738.845,76738.84396180435,0.010000000009313226,0.3473177015062279
1453,76738.84,76738.85,20:06:23,76738.845,76738.84460921652,0.010000000009313226,0.4866691566325916
1454,76738.84,76738.85,20:06:28,76738.845,76738.84840859828,0.010000000009313226,0.7418221702450011
1455,76738.84,76738.85,20:06:33,76738.845,76738.84999655964,0.010000000009313226,0.7906552225059584
1456,76748.61,76748.62,20:06:38,76748.61499999999,76748.61755831,0.00999999999476131,0.4504090535482319
1457,76749.36,76749.37,20:06:43,76749.36499999999,76749.36404827726,0.00999999999476131,0.3400943016218795
1458,76731.62,76731.63,20:06:48,76731.625,76731.62342057658,0.010000000009313226,0.08491623087054785
1459,76731.62,76731.63,20:06:53,76731.625,76731.62897697602,0.010000000009313226,0.4318664417715127
1460,76731.62,76731.63,20:06:58,76731.625,76731.62385016102,0.010000000009313226,-0.03555988626184549
1461,76729.62,76729.63,20:07:03,76729.625,76729.62136654736,0.010000000009313226,-0.23945094290766764
1462,76729.62,76729.63,20:07:08,76729.625,76729.62151504902,0.010000000009313226,-0.12797966367515093
1463,76729.62,76729.63,20:07:13,76729.625,76729.6259538801,0.010000000009313226,0.39179735146751904
1464,76729.62,76729.63,20:07:18,76729.625,76729.62997572802,0.010000000009313226,0.39586023817198096
1465,76733.81,76733.82,20:07:23,76733.815,76733.81925020237,0.010000000009313226,0.5422638636891259
1466,76733.81,76733.82,20:07:28,76733.815,76733.81993743271,0.010000000009313226,0.7305208547401717
1467,76747.99,76748.0,20:07:33,76747.995,76747.99773226205,0.00999999999476131,0.6113682456598026
1468,76749.47,76749.48,20:07:38,76749.475,76749.47998480416,0.00999999999476131,0.8693273808384491
1469,76761.23,76761.24,20:07:43,76761.235,76761.23999158545,0.010000000009313226,0.6783556785175188
1470,76761.99,76762.0,20:07:48,76761.995,76761.99957881456,0.00999999999476131,0.7855671943771564
1471,76773.76,76773.77,20:07:53,76773.765,76773.76565851993,0.010000000009313226,0.22842421913837085
1472,76773.76,76773.77,20:07:58,76773.765,76773.76429932892,0.010000000009313226,-0.07682976469351374
1473,76769.02,76769.03,20:08:03,76769.025,76769.02002093068,0.00999999999476131,-0.46503765369042244
1474,76760.0,76760.01,20:08:08,76760.005,76760.00054979557,0.00999999999476131,-0.4886088294538811
1475,76760.0,76760.01,20:08:13,76760.005,76760.00053569592,0.00999999999476131,-0.5207958609006883
1476,76760.0,76760.01,20:08:18,76760.005,76760.00409241987,0.00999999999476131,-0.18546794676758174
1477,76760.0,76760.01,20:08:23,76760.005,76760.00925695206,0.00999999999476131,0.22757331844962778
1478,76760.0,76760.01,20:08:28,76760.005,76760.0088258477,0.00999999999476131,0.24044096765032394
1479,76760.0,76760.01,20:08:33,76760.005,76760.00475933822,0.00999999999476131,-0.2207713581498292
1480,76760.0,76760.01,20:08:38,76760.005,76760.0058703547,0.00999999999476131,-0.02645771653783161
1481,76760.0,76760.01,20:08:43,76760.005,76760.00995923555,0.00999999999476131,0.5219807572512664
1482,76765.55,76765.56,20:08:48,76765.555,76765.55974432164,0.00999999999476131,0.8202870895323148
1483,76766.07,76766.08,20:08:53,76766.07500000001,76766.07925934192,0.00999999999476131,0.7669506252197964
1484,76769.99,76770.0,20:08:58,76769.995,76769.99998136157,0.00999999999476131,0.882350967719593
1485,76769.99,76770.0,20:09:03,76769.995,76769.9905223159,0.00999999999476131,-0.0033969401216914497
1486,76763.1,76763.11,20:09:08,76763.10500000001,76763.1006883311,0.00999999999476131,-0.24711497732934062
1487,76752.24,76752.25,20:09:13,76752.245,76752.2413979491,0.00999999999476131,-0.40177454294432063
1488,76752.24,76752.25,20:09:18,76752.245,76752.24126190507,0.00999999999476131,-0.45372764940903326
1489,76752.24,76752.25,20:09:23,76752.245,76752.24122063983,0.00999999999476131,-0.43701598445019607
1490,76752.24,76752.25,20:09:28,76752.245,76752.24147215631,0.00999999999476131,-0.4213898845232374
1491,76752.24,76752.25,20:09:33,76752.245,76752.24147313151,0.00999999999476131,-0.4187612182472821
1492,76752.24,76752.25,20:09:38,76752.245,76752.24597061655,0.00999999999476131,-0.17357813872976244
1493,76752.24,76752.25,20:09:43,76752.245,76752.24626993139,0.00999999999476131,-0.1323808471018557
1494,76752.91,76752.92,20:09:48,76752.91500000001,76752.91645214222,0.00999999999476131,-0.2629264319134019
1495,76755.82,76755.83,20:09:53,76755.82500000001,76755.8299701739,0.00999999999476131,0.4185252280646626
1496,76756.27,76756.28,20:09:58,76756.275,76756.27998065903,0.00999999999476131,0.628853852464866
1497,76766.5,76766.51,20:10:03,76766.505,76766.5076198546,0.00999999999476131,0.5984585449675287
1498,76766.5,76766.51,20:10:08,76766.505,76766.50918513196,0.00999999999476131,0.7113111038893482
1499,76779.85,76779.86,20:10:13,76779.85500000001,76779.85999460993,0.00999999999476131,0.768274956423862
1500,76779.99,76780.0,20:10:18,76779.995,76779.99998090924,0.00999999999476131,0.7862286415889397
1501,76788.21,76788.22,20:10:23,76788.215,76788.21950010555,0.00999999999476131,0.8247188373455621
1502,76792.87,76792.88,20:10:28,76792.875,76792.87623357975,0.010000000009313226,0.3111217840589372
1503,76785.19,76785.2,20:10:33,76785.195,76785.19448653009,0.00999999999476131,-0.1497246372380143
1504,76761.43,76761.44,20:10:38,76761.435,76761.43923936949,0.010000000009313226,0.7215803148754605
1505,76761.43,76761.44,20:10:43,76761.435,76761.4334114509,0.010000000009313226,0.165856210198629
1506,76761.43,76761.44,20:10:48,76761.435,76761.43527738255,0.010000000009313226,0.8177119242694054
1507,76761.43,76761.44,20:10:53,76761.435,76761.43942688948,0.010000000009313226,0.7987192323608903
1508,76761.43,76761.44,20:10:58,76761.435,76761.43944920963,0.010000000009313226,0.7945901545449091
1509,76768.04,76768.05,20:11:03,76768.045,76768.04784597146,0.010000000009313226,0.4032626344631622
1510,76768.04,76768.05,20:11:08,76768.045,76768.04611745119,0.010000000009313226,0.34152308315013363
1511,76768.04,76768.05,20:11:13,76768.045,76768.04961987415,0.010000000009313226,0.7274383910254744
1512,76768.04,76768.05,20:11:18,76768.045,76768.04633708156,0.010000000009313226,0.4033900228164383
1513,76768.04,76768.05,20:11:23,76768.045,76768.0488042208,0.010000000009313226,0.5232857082648461
1514,76768.04,76768.05,20:11:28,76768.045,76768.04543043872,0.010000000009313226,0.36538350961828725
1515,76768.04,76768.05,20:11:33,76768.045,76768.04719300418,0.010000000009313226,0.4338175642825644
1516,76772.08,76772.09,20:11:38,76772.08499999999,76772.0898702107,0.00999999999476131,0.6793826127433383
1517,76772.08,76772.09,20:11:43,76772.08499999999,76772.08819336088,0.00999999999476131,0.6802367754014592
1518,76772.08,76772.09,20:11:48,76772.08499999999,76772.0898999752,0.00999999999476131,0.747887206560127
1519,76772.08,76772.09,20:11:53,76772.08499999999,76772.08993180658,0.00999999999476131,0.760013035393077
1520,76776.78,76776.79,20:11:58,76776.785,76776.78990410238,0.00999999999476131,0.7694676666072201
1521,76783.94,76783.95,20:12:03,76783.945,76783.94973287072,0.00999999999476131,0.7438700730383786
1522,76784.56,76784.57,20:12:08,76784.565,76784.56999876705,0.010000000009313226,0.8783912181509064
1523,76784.56,76784.57,20:12:13,76784.565,76784.56148223951,0.010000000009313226,0.19972572580428652
1524,76784.56,76784.57,20:12:19,76784.565,76784.56510456272,0.010000000009313226,0.2888354415773607
1525,76784.56,76784.57,20:12:24,76784.565,76784.56498107311,0.010000000009313226,0.3422528739477212
1526,76784.56,76784.57,20:12:28,76784.565,76784.56307310399,0.010000000009313226,0.21059446643045818
1527,76784.56,76784.57,20:12:33,76784.565,76784.56637412816,0.010000000009313226,0.572766705855797
1528,76784.56,76784.57,20:12:39,76784.565,76784.56950660297,0.010000000009313226,0.7725315096742382
1529,76784.56,76784.57,20:12:43,76784.565,76784.56905423052,0.010000000009313226,0.6555452654722218
1530,76784.56,76784.57,20:12:48,76784.565,76784.56621939318,0.010000000009313226,0.637995180491921
1531,76784.56,76784.57,20:12:54,76784.565,76784.56894238369,0.010000000009313226,0.7653850755466253
1532,76784.56,76784.57,20:12:58,76784.565,76784.56502146428,0.010000000009313226,0.5017739347336891
1533,76784.56,76784.57,20:13:04,76784.565,76784.56561887353,0.010000000009313226,0.6018832010980976
1534,76784.56,76784.57,20:13:08,76784.565,76784.56692998158,0.010000000009313226,0.6886164696991959
1535,76785.5,76785.51,20:13:14,76785.505,76785.50212568359,0.00999999999476131,-0.14743414893573273
1536,76784.76,76784.77,20:13:19,76784.765,76784.76213855797,0.010000000009313226,-0.14241814309662415
1537,76780.67,76780.68,20:13:24,76780.67499999999,76780.6701945891,0.00999999999476131,-0.4569809591267031
1538,76780.67,76780.68,20:13:28,76780.67499999999,76780.67020121198,0.00999999999476131,-0.41040356354826807
1539,76780.67,76780.68,20:13:34,76780.67499999999,76780.67022452132,0.00999999999476131,-0.4395315284732243
1540,76780.67,76780.68,20:13:38,76780.67499999999,76780.6715450213,0.00999999999476131,-0.33345633214424064
1541,76780.67,76780.68,20:13:44,76780.67499999999,76780.67160456188,0.00999999999476131,-0.4004100721029796
1542,76780.67,76780.68,20:13:49,76780.67499999999,76780.67315521176,0.00999999999476131,-0.2372705954455387
1543,76780.67,76780.68,20:13:53,76780.67499999999,76780.67349945613,0.00999999999476131,-0.09912984561998607
1544,76780.67,76780.68,20:13:59,76780.67499999999,76780.67614725481,0.00999999999476131,0.05994731443491263
1545,76780.67,76780.68,20:14:03,76780.67499999999,76780.67639367169,0.00999999999476131,0.1221457444081865
1546,76780.67,76780.68,20:14:08,76780.67499999999,76780.6704617537,0.00999999999476131,-0.09604317502932254
1547,76775.58,76775.59,20:14:14,76775.58499999999,76775.58517280195,0.00999999999476131,-0.185259711458594
1548,76775.58,76775.59,20:14:19,76775.58499999999,76775.58683117152,0.00999999999476131,-0.006295956177867031
1549,76775.58,76775.59,20:14:24,76775.58499999999,76775.58724278928,0.00999999999476131,0.05407238074302463
1550,76775.58,76775.59,20:14:29,76775.58499999999,76775.58620803426,0.00999999999476131,0.18936078892658756
1551,76778.49,76778.5,20:14:33,76778.495,76778.49991110218,0.00999999999476131,0.6357059301359325
1552,76786.88,76786.89,20:14:38,76786.88500000001,76786.88940177031,0.00999999999476131,0.6216040626027947
1553,76786.88,76786.89,20:14:44,76786.88500000001,76786.88435216992,0.00999999999476131,0.4081169362261896
